,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address,type_1,properties.city_1,properties.oldcity_1,properties.street_1,properties.postalcode_1,properties.number_1,properties.inseecode_1,properties.housenumberinfos_1,properties._score_1,properties._type_1,geometry.type_1,geometry.lng_1,geometry.lat_1,properties.housenumberinfos.date_1,properties.housenumberinfos.source_1,properties.housenumberinfos.kind_1,properties.housenumberinfos.otherpositions_1
277,288,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,couturier,,,,,,,,,boulevard,,poissonnière,20,,fbg mmt,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34390524199162,48.871515522661,20  boulevard  poissonnière,Feature,Paris 9e Arrondissement,[],boulevard poissonnière,75009,20,"['75109', '75']",,1.0,address,Point,2.345355,48.871285,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'ign', 'kind': 'segment', 'geometry': {'type': 'Point', 'coordinates': ['2.34525', '48.871163']}}, {'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345483', '48.871405']}}]"
278,289,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,debrage,,,,,,fab façon cachemire et nouveautés,,,rue,du,faubourg saint denis,19,,fbg poissonnière,,,,,,,,precise_geocoding,jacoubet_paris,1,2.352863162857,48.8704748292257,19  rue du faubourg saint denis,Feature,Paris 10e Arrondissement,[],rue du faubourg saint-denis,75010,19,"['75110', '75']",,1.0,address,Point,2.352896,48.870439,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.352404', '48.870569']}}]"
279,290,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"fournier, c",,,,,,"fab cachemire et nouveautés ; rue neuve sainte eustache, 36 et fab faubourg saint denis 123",,,rue,,faubourg saint denis,123,,fbg poissonnière,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3559519340393,48.8762372057215,123  rue  faubourg saint denis,Feature,Paris 10e Arrondissement,[],rue du faubourg saint-denis,75010,123,"['75110', '75']",,0.9173553719008263,address,Point,2.356098,48.876638,2018-10-21,ign,segment,
280,291,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,mascré,,,,,,"fab cachemires et autres ; rue bourbon villeneuve 24 et rue du faubourg saint martin, 13 ; fab à fresnoy le grand",,,rue,du,faubourg saint martin,13,,fbg st denis,,,,,,,,precise_geocoding,jacoubet_paris,1,2.35576940486595,48.86976273809711,13  rue du faubourg saint martin,Feature,Paris 10e Arrondissement,[],rue du faubourg saint martin,75010,13,"['75110', '75']",,1.0,address,Point,2.355836,48.869738,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.355431', '48.869896']}}]"
281,292,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,frainais & gramagnac,,,,,,entrepôt général de châles cachemires et mérinos ternaux,,,rue,,feydeau,32,,feydeau,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3392914624110297,48.8698908084019,32  rue  feydeau,Feature,Paris 2e Arrondissement,[],rue feydeau,75002,32,"['75102', '75']",,1.0,address,Point,2.339344,48.869881,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.339376', '48.869965']}}]"
282,293,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,brousse & audebert,,,,,,mds,,,rue,,feydeau,34,,feydeau,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3391532509201203,48.8699283267569,34  rue  feydeau,Feature,Paris 2e Arrondissement,[],rue feydeau,75002,34,"['75102', '75']",,1.0,address,Point,2.339211,48.869908,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.339287', '48.869974']}}]"
283,294,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,brousse & audebert,,,,,,mds,,,rue,,richelieu,82,,feydeau,,,,,,,,precise_geocoding,jacoubet_paris,1,2.33911086708064,48.869969647126204,82  rue  richelieu,Feature,Paris 2e Arrondissement,[],rue de richelieu,75002,82,"['75102', '75']",,0.87012987012987,address,Point,2.33913,48.869947,2018-10-21,ign,segment,
284,295,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,poultier peuvrel,,,,,,"châles laine brochés et en tissu bourre de soie, étoffes tissus mérinos et napolitaines",,,rue,,saint denis,140,,lombards,,,,,,,,precise_geocoding,jacoubetl_paris,1,2.349234675686,48.86183033138371,140  rue  saint denis,Feature,Paris 2e Arrondissement,[],rue saint-denis,75002,,"['75102', '75']",,0.8268398268398267,address,Point,2.350806,48.866191,,,,
285,296,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,godfroy,,,,,,châles et bordures cachemire de lyon,,,rue,des,deux boules,12,,louvre,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3450419562984304,48.8592769879486,12  rue des deux boules,Feature,Paris 1er Arrondissement,[],rue des 2 boules,75001,,"['75101', '75']",,0.7090909090909091,address,Point,2.345587,48.858999,,,,
286,297,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"froyez, f",,,,,,et md,,,rue,,thibaudoté,20,,louvre,,,,,,,,precise_geocoding,osm_paris,1,2.3445290097919598,48.8593992964571,20  rue  thibaudoté,Feature,Paris 3e Arrondissement,[],rue barbette,75003,20,"['75103', '75']",,0.4909090909090909,address,Point,2.359967,48.859261,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.360069', '48.859334']}}]"
287,298,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,devailly père & fils,,,,,,fab,,,rue,,coq héron,9,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34288458972711,48.8647385068381,9  rue  coq héron,Feature,Paris 1er Arrondissement,[],rue coq héron,75001,9,"['75101', '75']",,1.0,address,Point,2.342441,48.86447,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.342284', '48.864684']}}]"
288,299,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"simon, albert & co",,,,,,"fab, commerce de châles mérinos, cachemires et nouveautés ; commandités par ternaux & fils",,,rue,des,fossés montmartre,2,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34168953393523,48.8659309574259,2  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,2,"['75101', '75']",,0.6551724137931034,address,Point,2.346077,48.863336,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.346101', '48.863322']}}]"
289,300,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,michel ; gourié & co,,,,,,seul dépôt avoué des fab ternaux,,,rue,des,fossés montmartre,3,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34174748199378,48.8660601198225,3  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,3,"['75101', '75']",,0.6551724137931034,address,Point,2.34546481575126,48.8637889929873,2019-11-05,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.3454', '48.863799']}}]"
290,301,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,eggly roux & co,,,,,,fab châles façonnés et ch d'été de toute espèce,,,rue,des,fossés montmartre,4,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3420233116525697,48.8660415024382,4  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,4,"['75101', '75']",,0.6551724137931034,address,Point,2.346051,48.863379,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.346148', '48.863376']}}]"
291,302,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"niquet, félix",,,,,,f cachemires et nouveautés,,,rue,des,fossés montmartre,4,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34202283279542,48.8660421213338,4  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,4,"['75101', '75']",,0.6551724137931034,address,Point,2.346051,48.863379,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.346148', '48.863376']}}]"
292,303,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,pin & co,,,,,,"dépôt de châles ternaux, lagorce et toutes fab françaises, mérinos et cachemires à l'aune, draps et casimirs ternaux, confection d'habits",,,rue,des,fossés montmartre,4,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3424275217137205,48.8662048550934,4  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,4,"['75101', '75']",,0.6551724137931034,address,Point,2.346051,48.863379,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.346148', '48.863376']}}]"
293,304,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"bayle, g & co",,,,,,"f châles et bordures cachemire (pur cachemire) ; dépôt de châles, bord et ? Bourre de soie, imitation de cachemire de leur fab de lyon",,,rue,des,fossés montmartre,6,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34242782597643,48.86620521022861,6  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,6,"['75101', '75']",,0.6551724137931034,address,Point,2.346001,48.863457,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.346105', '48.86347']}}]"
294,305,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,polino frères,,,,,,"filat et fab de tissus unis de cachemire, filat et fab rue de la roquette 1 ; bureau et magasin rue sainte appoline 9",,,rue,des,fossés montmartre,7,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34210789778815,48.8661960574448,7  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,7,"['75101', '75']",,0.6551724137931034,address,Point,2.345476,48.86392,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345373', '48.864']}}]"
295,306,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"renouard aîné, f.a.",,,,,,"fab, et gazes, barèges, etc.",,,rue,des,fossés montmartre,8,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34284425026925,48.866362026596796,8  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,8,"['75101', '75']",,0.6551724137931034,address,Point,2.345948,48.863537,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.34602', '48.863605']}}]"
296,307,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,coudère frères,,,,,,"dépôt de châles, tissus et bordures bourre de soie de lyon et articles de nîmes ; maison à lyon",,,rue,des,fossés montmartre,12,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34313860791632,48.8664672438033,12  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,12,"['75101', '75']",,0.6666666666666665,address,Point,2.345834,48.863707,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345967', '48.863697']}}]"
297,308,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,"pascal, jj",,,,,,"fab ch laine et cachemire, barèges, fichus, écharpes, et articles pour robes, laine, soie et coton",,,rue,des,fossés montmartre,14,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34331766495429,48.8665346995941,14  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,14,"['75101', '75']",,0.6666666666666665,address,Point,2.345773,48.863811,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345925', '48.863817']}}]"
298,309,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,sangouard,,,,,,"f façon cachemire, banios et nouv",,,rue,des,fossés montmartre,14,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34331731120572,48.8665347364986,14  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,14,"['75101', '75']",,0.6666666666666665,address,Point,2.345773,48.863811,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345925', '48.863817']}}]"
299,310,chales (fabricans et march de),1830,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXIIIe année, 1830.",A1830,,,deneirouse,,,,,,sucess de lagorce aîné & co ; fab châles et étoffes en cachemire,,,rue,des,fossés montmartre,16,,mail,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3435291287858195,48.8666098753181,16  rue des fossés montmartre,Feature,Paris 1er Arrondissement,[],rue montmartre,75001,16,"['75101', '75']",,0.6666666666666665,address,Point,2.345703,48.863928,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.345986', '48.863889']}}]"
